Time,Comment,Field (Oe),Temperature (K),m' (emu),m' Scan Std Dev,"m"" (emu)","m"" Scan Std Dev",Amplitude (emu),Amplitude Scan Std Dev,Phase (deg),Phase Scan Std Dev,Regression Fit,Drive Amplitude (Oe),Wave Frequency (Hz),Steps per Cycle,Blocks to Average,Scans per Measurement,Clock Frequency,Amplifier Gain,AC Filter,Two Point Measurement,Scan Length,Settling Time (sec),Delta Temp (K),Rot Position (Oe),Error,% Clipped
1713527741,,0.00E+00,2.25E+02,7.45E-04,4.70E-07,-6.00E-07,1.18E-08,7.45E-04,4.70E-07,-4.61E-02,8.83E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,2.52E-02,0.00E+00,0,0.00E+00
1713527919,,0.00E+00,2.25E+02,7.45E-04,3.77E-07,-1.69E-07,4.55E-08,7.45E-04,3.77E-07,-1.30E-02,3.49E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,3.37E-02,0.00E+00,0,0.00E+00
1713528067,,0.00E+00,2.25E+02,7.51E-04,4.12E-07,-3.89E-06,8.14E-08,7.51E-04,4.12E-07,-2.97E-01,6.31E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,1.68E-02,0.00E+00,0,0.00E+00
1713528588,,0.00E+00,2.30E+02,7.22E-04,3.31E-07,-2.03E-07,1.21E-08,7.22E-04,3.31E-07,-1.61E-02,9.59E-04,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,8.79E-03,0.00E+00,0,0.00E+00
1713528794,,0.00E+00,2.30E+02,7.21E-04,4.89E-07,-5.77E-07,9.43E-09,7.21E-04,4.89E-07,-4.58E-02,7.27E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,4.38E-02,0.00E+00,0,0.00E+00
1713528955,,0.00E+00,2.30E+02,7.22E-04,3.55E-07,-1.24E-07,4.18E-09,7.22E-04,3.55E-07,-9.86E-03,3.22E-04,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,1.75E-02,0.00E+00,0,0.00E+00
1713529127,,0.00E+00,2.30E+02,7.28E-04,4.46E-07,-3.26E-06,8.64E-08,7.28E-04,4.45E-07,-2.57E-01,6.90E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,2.63E-02,0.00E+00,0,0.00E+00
1713529654,,0.00E+00,2.35E+02,7.00E-04,3.44E-07,-1.88E-07,2.59E-08,7.00E-04,3.44E-07,-1.54E-02,2.12E-03,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,2.74E-02,0.00E+00,0,0.00E+00
1713529838,,0.00E+00,2.35E+02,6.99E-04,3.39E-07,-5.62E-07,1.14E-08,6.99E-04,3.39E-07,-4.61E-02,9.18E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,2.74E-02,0.00E+00,0,0.00E+00
1713530011,,0.00E+00,2.35E+02,7.00E-04,3.33E-07,-1.08E-07,2.43E-08,7.00E-04,3.33E-07,-8.88E-03,1.99E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,2.74E-02,0.00E+00,0,0.00E+00
1713530186,,0.00E+00,2.35E+02,7.06E-04,2.75E-07,-3.06E-06,4.44E-08,7.06E-04,2.75E-07,-2.49E-01,3.53E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,2.74E-02,0.00E+00,0,0.00E+00
1713530708,,0.00E+00,2.40E+02,6.78E-04,3.80E-07,-1.84E-07,3.17E-08,6.78E-04,3.80E-07,-1.55E-02,2.69E-03,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,1.91E-02,0.00E+00,0,0.00E+00
1713530908,,0.00E+00,2.40E+02,6.78E-04,3.03E-07,-5.58E-07,7.47E-09,6.78E-04,3.03E-07,-4.72E-02,6.39E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,9.51E-03,0.00E+00,0,0.00E+00
1713531069,,0.00E+00,2.40E+02,6.78E-04,4.20E-07,-7.51E-08,5.64E-10,6.78E-04,4.20E-07,-6.35E-03,4.83E-05,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,1.90E-02,0.00E+00,0,0.00E+00
1713531229,,0.00E+00,2.40E+02,6.84E-04,3.01E-07,-3.00E-06,1.17E-07,6.84E-04,3.02E-07,-2.52E-01,9.72E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,1.90E-02,0.00E+00,0,0.00E+00
1713531765,,0.00E+00,2.45E+02,6.57E-04,3.74E-07,-2.10E-07,2.41E-08,6.57E-04,3.74E-07,-1.83E-02,2.09E-03,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,2.97E-02,0.00E+00,0,0.00E+00
1713531961,,0.00E+00,2.45E+02,6.57E-04,3.09E-07,-5.41E-07,9.54E-09,6.57E-04,3.09E-07,-4.72E-02,8.19E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,1.98E-02,0.00E+00,0,0.00E+00
1713532133,,0.00E+00,2.45E+02,6.57E-04,3.54E-07,-6.36E-08,3.26E-08,6.57E-04,3.54E-07,-5.55E-03,2.85E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,2.97E-02,0.00E+00,0,0.00E+00
1713532297,,0.00E+00,2.45E+02,6.63E-04,3.45E-07,-2.86E-06,1.46E-07,6.63E-04,3.44E-07,-2.47E-01,1.27E-02,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,3.97E-02,0.00E+00,0,0.00E+00
1713532824,,0.00E+00,2.50E+02,6.37E-04,3.41E-07,-2.11E-07,2.35E-08,6.37E-04,3.41E-07,-1.90E-02,2.12E-03,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,5.15E-02,0.00E+00,0,0.00E+00
1713533023,,0.00E+00,2.50E+02,6.37E-04,4.12E-07,-5.41E-07,1.53E-08,6.37E-04,4.12E-07,-4.87E-02,1.39E-03,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,1.03E-02,0.00E+00,0,0.00E+00
1713533199,,0.00E+00,2.50E+02,6.37E-04,3.54E-07,-4.81E-08,3.06E-08,6.37E-04,3.54E-07,-4.33E-03,2.76E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,3.09E-02,0.00E+00,0,0.00E+00
1713533373,,0.00E+00,2.50E+02,6.43E-04,3.48E-07,-2.77E-06,7.53E-08,6.43E-04,3.48E-07,-2.47E-01,6.79E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,1.03E-02,0.00E+00,0,0.00E+00
1713533910,,0.00E+00,2.55E+02,6.17E-04,3.13E-07,-1.83E-07,1.70E-08,6.17E-04,3.13E-07,-1.70E-02,1.57E-03,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,3.21E-02,0.00E+00,0,0.00E+00
1713534101,,0.00E+00,2.55E+02,6.17E-04,2.96E-07,-5.33E-07,2.31E-08,6.17E-04,2.96E-07,-4.95E-02,2.16E-03,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,3.21E-02,0.00E+00,0,0.00E+00
1713534290,,0.00E+00,2.55E+02,6.17E-04,3.19E-07,-3.96E-08,4.12E-09,6.17E-04,3.19E-07,-3.69E-03,3.88E-04,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,3.21E-02,0.00E+00,0,0.00E+00
1713534473,,0.00E+00,2.55E+02,6.23E-04,2.43E-07,-2.76E-06,7.44E-08,6.23E-04,2.43E-07,-2.54E-01,6.87E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,1.07E-02,0.00E+00,0,0.00E+00
1713534998,,0.00E+00,2.60E+02,5.98E-04,2.77E-07,-2.09E-07,1.54E-08,5.98E-04,2.77E-07,-2.01E-02,1.49E-03,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,1.10E-02,0.00E+00,0,0.00E+00
1713535199,,0.00E+00,2.60E+02,5.98E-04,3.16E-07,-5.25E-07,5.09E-09,5.98E-04,3.16E-07,-5.03E-02,4.91E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,3.33E-02,0.00E+00,0,0.00E+00
1713535362,,0.00E+00,2.60E+02,5.98E-04,3.37E-07,-3.81E-08,1.48E-08,5.98E-04,3.37E-07,-3.66E-03,1.42E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,3.33E-02,0.00E+00,0,0.00E+00
1713535542,,0.00E+00,2.60E+02,6.04E-04,2.40E-07,-2.59E-06,8.15E-08,6.04E-04,2.40E-07,-2.46E-01,7.66E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,3.33E-02,0.00E+00,0,0.00E+00
1713536048,,0.00E+00,2.65E+02,5.80E-04,2.41E-07,-2.07E-07,1.53E-08,5.80E-04,2.41E-07,-2.05E-02,1.52E-03,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,1.15E-02,0.00E+00,0,0.00E+00
1713536228,,0.00E+00,2.65E+02,5.80E-04,2.81E-07,-4.87E-07,9.13E-09,5.80E-04,2.81E-07,-4.82E-02,8.80E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,3.47E-02,0.00E+00,0,0.00E+00
1713536397,,0.00E+00,2.65E+02,5.80E-04,2.32E-07,-5.94E-08,4.50E-08,5.80E-04,2.32E-07,-5.86E-03,4.45E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,2.31E-02,0.00E+00,0,0.00E+00
1713536568,,0.00E+00,2.65E+02,5.85E-04,3.95E-07,-2.52E-06,3.95E-08,5.85E-04,3.95E-07,-2.46E-01,3.84E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,2.31E-02,0.00E+00,0,0.00E+00
1713537096,,0.00E+00,2.70E+02,5.62E-04,2.36E-07,-1.77E-07,3.28E-08,5.62E-04,2.36E-07,-1.80E-02,3.33E-03,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,6.01E-02,0.00E+00,0,0.00E+00
1713537285,,0.00E+00,2.70E+02,5.62E-04,2.22E-07,-4.76E-07,2.92E-09,5.62E-04,2.22E-07,-4.86E-02,2.89E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,2.41E-02,0.00E+00,0,0.00E+00
1713537454,,0.00E+00,2.70E+02,5.62E-04,2.23E-07,-1.03E-08,3.43E-08,5.62E-04,2.23E-07,-1.07E-03,3.50E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,3.61E-02,0.00E+00,0,0.00E+00
1713537610,,0.00E+00,2.70E+02,5.67E-04,2.36E-07,-2.49E-06,7.88E-08,5.67E-04,2.36E-07,-2.52E-01,7.87E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,1.21E-02,0.00E+00,0,0.00E+00
1713538143,,0.00E+00,2.75E+02,5.45E-04,2.57E-07,-1.82E-07,1.77E-08,5.45E-04,2.57E-07,-1.91E-02,1.86E-03,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,3.75E-02,0.00E+00,0,0.00E+00
1713538331,,0.00E+00,2.75E+02,5.45E-04,2.14E-07,-4.64E-07,2.31E-09,5.45E-04,2.14E-07,-4.88E-02,2.29E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,2.50E-02,0.00E+00,0,0.00E+00
1713538507,,0.00E+00,2.75E+02,5.45E-04,2.30E-07,-2.58E-08,1.64E-08,5.45E-04,2.30E-07,-2.72E-03,1.72E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,1.25E-02,0.00E+00,0,0.00E+00
1713538659,,0.00E+00,2.75E+02,5.50E-04,1.12E-07,-2.35E-06,1.10E-07,5.50E-04,1.12E-07,-2.45E-01,1.15E-02,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,1.25E-02,0.00E+00,0,0.00E+00
1713539182,,0.00E+00,2.80E+02,5.29E-04,2.84E-07,-1.83E-07,2.35E-08,5.29E-04,2.84E-07,-1.99E-02,2.53E-03,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,2.60E-02,0.00E+00,0,0.00E+00
1713539373,,0.00E+00,2.80E+02,5.29E-04,2.50E-07,-4.59E-07,1.26E-08,5.29E-04,2.50E-07,-4.97E-02,1.37E-03,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,1.30E-02,0.00E+00,0,0.00E+00
1713539541,,0.00E+00,2.80E+02,5.29E-04,2.06E-07,-2.80E-08,2.35E-08,5.29E-04,2.06E-07,-3.05E-03,2.54E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,3.89E-02,0.00E+00,0,0.00E+00
1713539704,,0.00E+00,2.80E+02,5.33E-04,2.62E-07,-2.28E-06,5.04E-08,5.33E-04,2.62E-07,-2.44E-01,5.34E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,1.30E-02,0.00E+00,0,0.00E+00
1713540231,,0.00E+00,2.85E+02,5.13E-04,2.14E-07,-1.95E-07,1.50E-08,5.13E-04,2.14E-07,-2.17E-02,1.68E-03,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,2.69E-02,0.00E+00,0,0.00E+00
1713540425,,0.00E+00,2.85E+02,5.13E-04,2.02E-07,-4.54E-07,9.65E-09,5.13E-04,2.02E-07,-5.07E-02,1.07E-03,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,2.69E-02,0.00E+00,0,0.00E+00
1713540607,,0.00E+00,2.85E+02,5.13E-04,2.08E-07,-3.22E-08,3.75E-09,5.13E-04,2.08E-07,-3.60E-03,4.13E-04,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,2.69E-02,0.00E+00,0,0.00E+00
1713540817,,0.00E+00,2.85E+02,5.17E-04,1.41E-07,-2.23E-06,1.55E-07,5.17E-04,1.41E-07,-2.47E-01,1.71E-02,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,1.34E-02,0.00E+00,0,0.00E+00
1713541357,,0.00E+00,2.90E+02,4.98E-04,1.99E-07,-1.81E-07,2.77E-08,4.98E-04,1.99E-07,-2.08E-02,3.18E-03,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,2.79E-02,0.00E+00,0,0.00E+00
1713541557,,0.00E+00,2.90E+02,4.98E-04,2.08E-07,-4.23E-07,1.03E-08,4.98E-04,2.08E-07,-4.86E-02,1.17E-03,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,1.39E-02,0.00E+00,0,0.00E+00
1713541731,,0.00E+00,2.90E+02,4.98E-04,2.00E-07,-1.55E-08,1.61E-08,4.98E-04,2.00E-07,-1.77E-03,1.86E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,4.18E-02,0.00E+00,0,0.00E+00
1713541891,,0.00E+00,2.90E+02,5.02E-04,1.67E-07,-2.21E-06,1.24E-07,5.02E-04,1.67E-07,-2.52E-01,1.41E-02,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,1.39E-02,0.00E+00,0,0.00E+00
1713542433,,0.00E+00,2.95E+02,4.83E-04,2.28E-07,-1.51E-07,1.01E-08,4.83E-04,2.28E-07,-1.79E-02,1.21E-03,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,2.89E-02,0.00E+00,0,0.00E+00
1713542648,,0.00E+00,2.95E+02,4.83E-04,1.68E-07,-3.90E-07,7.37E-09,4.83E-04,1.68E-07,-4.63E-02,8.77E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,2.89E-02,0.00E+00,0,0.00E+00
1713542812,,0.00E+00,2.95E+02,4.83E-04,1.90E-07,-2.19E-08,1.62E-08,4.83E-04,1.90E-07,-2.59E-03,1.92E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,1.45E-02,0.00E+00,0,0.00E+00
1713542998,,0.00E+00,2.95E+02,4.88E-04,2.83E-07,-2.13E-06,1.19E-07,4.88E-04,2.84E-07,-2.51E-01,1.39E-02,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,1.45E-02,0.00E+00,0,0.00E+00
1713543523,,0.00E+00,3.00E+02,4.69E-04,1.75E-07,-1.42E-07,2.67E-08,4.69E-04,1.75E-07,-1.73E-02,3.25E-03,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,4.48E-02,0.00E+00,0,0.00E+00
1713543698,,0.00E+00,3.00E+02,4.69E-04,1.36E-07,-3.77E-07,2.48E-08,4.69E-04,1.36E-07,-4.61E-02,3.03E-03,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,1.49E-02,0.00E+00,0,0.00E+00
1713543858,,0.00E+00,3.00E+02,4.69E-04,1.49E-07,-2.83E-08,1.97E-08,4.69E-04,1.49E-07,-3.45E-03,2.40E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,1.49E-02,0.00E+00,0,0.00E+00
1713544038,,0.00E+00,3.00E+02,4.73E-04,2.23E-07,-2.06E-06,1.30E-07,4.73E-04,2.23E-07,-2.50E-01,1.57E-02,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,2.99E-02,0.00E+00,0,0.00E+00
